destination_name;total_reviews;destination_rating;review_date;review_rating;review_header;review_author;review_text
Disney Springs - Orlando;12653;45;16 de agosto de 2012;4;multidões mas natalício ...;mommacook4;Nós adoramos Downtown Disney quando temos uma dose rápida da Disney! Se alguém diz-lhe que se torna uma grande para uma substituição Magic Kingdom visita navegando ainda que eles são deitado. É um ótimo lugar para ir para a alimentação e entretenimento sazonal mas não é diversão para as crianças que estão à espera de fazer mais do que fazer compras e comer! O meu marido e eu adoro para passear e obter um sorvete cone ou agitar a Ghiradelli sorveteria. Eles também têm uma sem glúten padaria situado dentro de um dos seus restaurantes também! É um ótimo lugar para visitar, mas stear claro deste lugar durante os feriados de Natal, é wall pessoas!
Disney Springs - Orlando;12653;45;16 de agosto de 2012;4;Adoro a área, não o congestionamento.;Calesha H;Eu adoro a comida e coisas da Disney no centro da Disney. A Disney pin store traders é excelente. Pode encontrar tudo mais Disney no mundo da Disney. Wolfgang Puck (Cafe E Express), bongós, e Pollo Campero são deliciosos. Mas as multidões são um pesadelo. Encontrar estacionamento era horrível e a uma curta caminhada de uma extremidade do centro da Disney (por Quest) para a outra extremidade demora pelo menos 15 minutos puramente por causa das pessoas. Mas é uma grande área para a família com coisas para as crianças e as coisas para os adultos.
Disney Springs - Orlando;12653;45;15 de agosto de 2012;2;Shopping;intinerant;Mais Disney shopping ... caro comida e enigmático coisas ... Acho que se tiver sido lá uma vez você viu tudo. Talvez um lugar divertido se você não tiver crianças com você ... muitos bares, um pouco de artistas de rua, mas principalmente justa shopping
Disney Springs - Orlando;12653;45;14 de agosto de 2012;5;8/2012 de férias em família;Sherkira C;É sempre a nossa primeira parada de férias. Não fazemos qualquer outra coisa até que visita e loja em Downtown Disney
Disney Springs - Orlando;12653;45;13 de agosto de 2012;4;Divertir com minha esposa;MissKennie;Jantar e um filme no novo jantar no e ver um filme em que eles servem você jantar no cinema. Tabelas com cada banco e muito confortável.
Disney Springs - Orlando;12653;45;12 de agosto de 2012;3;Muitas lojas mas Tipo de Diâmetro;TNTravelCat;Data visitei: sábado, 8-4-12. . Prós: Muitos lugares para fazer compras, tudo Disney, coisas para fazer para todas as idades, bons restaurantes.. . Cons: ocupado, mesmo tipo de mercadoria que encontraria em parques, não uma enorme variedade de lojas.. . O centro da Disney é um bom local para passar algumas horas, especialmente se você gosta de loja. A única coisa que me foi que muitas das lojas parecia a vender os mesmos itens, com algumas excepções. Qualquer tipo de souvenier da Disney que você pode imaginar. Há uma fase com shows ao vivo (criança relacionadas com principalmente), vários bons restaurantes (Rainforest Café, Capt. Jack, Ghiradelli Gelados etc.) e um lugar pode alugar pequenos barcos para o pequeno lago ( $$ ). Eles ainda têm um Escolher o seu próprio Pearl lugar e DisneyQuest (que é 5 histórias de interactive, e caro, divertida). Pessoalmente, foi bom, mas eu gostei compras nos parques mais.
Disney Springs - Orlando;12653;45;12 de agosto de 2012;5;Bons tempos. Dispendiosos preços. Muito para ver.;Matt G;A mulher podem passar horas shopping aqui. As crianças adoram o schwag da Disney e as funções espectaculares layouts das lojas e os meus meninos são recepcionistas totalmente Wild sobre a Disney Quest. Há muito que aqui não há praticamente qualquer forma de não encontrar algo para o seu gosto. Não tenho um monte de dinheiro para gastar no (caro) lojas mas é divertido olhar para a quantidade e a diversidade ao cisalhamento da mercadoria. Se você é um pincher somítica penny-me apenas procurar, compras e comer aqui é so basicly they o mesmo como fazê-lo em um dos parques. Eles têm que cativo e eles sabem. Desfrutar tanto como a sua carteira, pega, este lugar poderia fazer um milionário mais enjoados sobre doses a sua carteira.
Disney Springs - Orlando;12653;45;11 de agosto de 2012;1;pesadelo de Estacionamento;amyo402;Eu honestamente não pode realmente taxa este lugar porque nós nunca fez. Tivemos uma reserva de jantar e depois de 30 minutos de condução em torno à procura de estacionamento, desistimos e fomos noutro local. Foi um sábado noite, mas que foi bastante ridículo.
Disney Springs - Orlando;12653;45;11 de agosto de 2012;5;Muito bonito e muitas coisas acontecendo diariamente !;davidjoe;Fomos para downtown Disney para ir e vê o Nouba, la cirque du Soleil show! Como nós caminhamos através da área observou-se que houve uma enorme variedade de lojas e locais para comer lá. Antes do show começou tivemos cerca de 45 min. de resíduos, por isso fomos a um dos bares locais e tinha uma bebida, houve uma atmosfera incrível talvez foi devido ao ao palco cantor ou todos ser animado para entrar no mapa. Depende ! Se você está procurando algo diferente, visita!
Disney Springs - Orlando;12653;45;10 de agosto de 2012;4;Um dos poucos locais gratuitas de Entrada;Xtina2603;Tivemos uma adorável tempo aqui. Nós alugamos um barco para uma hora, o que foi muito divertido. No Pleasure Island o tinha música ao vivo. Houve um jogador incrível de guitarra eu poderia ter ouvido toda a noite. Um dos melhores lugares para comprar suvenires a um preço razoável. Há um serviço de ferry gratuito que leva-o aos diversos pontos-chave. Tenha cuidado com o timeshare apresenta embora.
Disney Springs - Orlando;12653;45;10 de agosto de 2012;4;Bom lugar para caminhar ou fazer um lanche.;MaryK_11;Muito ocupado, muito para se olhar. Vale a pena visitar se você quiser visitar a loja de lego, loja Disney, T-Rex. É uma pausa agradável para os parques, mas ainda esperam linha-ups para o jantar, excepto se reservar com antecedência.
Disney Springs - Orlando;12653;45;9 de agosto de 2012;4;Excelente para a Vida noturna;SABoy;O Downtown Disney foi uma grande experiência para um adulto. Havia muitos restaurantes e bares para o manter ocupado. A comida era muito melhor do que aquilo que obtém nos parques. Ao longo de todo este complexo havia muitos músicos tocando vários tipos de música. O centro da Disney é uma rua paisagístico magnífico que passou ao longo e sobre uma lagoa. Há um cinema, jogo lugares, e todos os tipos de lojas no este Strip. Fiquei muito impressionado e desde que foi Disney foi imaculado. Era tudo muito bem conservado.
Disney Springs - Orlando;12653;45;9 de agosto de 2012;4;Arrefecer shopping;januaryalane;Excelente local para obter recordações sem ter tempo fora da experiência do parque. Eu gostaria de sugerir sem as crianças, se possível, como há muita diversão cultivadas-até ser tinha. Também uma boa aposta para as crianças e os adolescentes mais velhos após os parques perto. Como tudo no Disney, fácil chegar a partir de qualquer um dos resorts.
Disney Springs - Orlando;12653;45;9 de agosto de 2012;5;Soberbo;the_aggarwals;Comer, beber, compras, dança, ver filmes, jogar jogos não vinculados de paragem - foi tudo passa aqui. Vale a pena visitar e você pode passar o dia todo aqui.
Disney Springs - Orlando;12653;45;8 de agosto de 2012;5;Ótima maneira de começar a semana;Pam C;Estacionamento gratuito. Desfrute do seu próprio ritmo durante uma hora ou seis. Até que você. Desgaste sapatos confortáveis. A grande variedade de locais para comer com gama de preços. Amei o lugar da Lego. Bom lugar para loja Disney se não vai para o parque.
Disney Springs - Orlando;12653;45;8 de agosto de 2012;3;NÃO ADMISSÃO;Barbara M;Bom lugar para passear pela gratuitamente. As lojas e restaurantes são caros são ho hum, embora Bongo é um justo respresentation de cozinha cubana.
Disney Springs - Orlando;12653;45;8 de agosto de 2012;4;Nós são regulares : );Sidneylin;Vivemos nas proximidades & visitar atleast 3-4 vezes por mês e por vezes mais no inverno. Earl's Court de sandwich é excelente, preço é excelente, a comida é excelente, nï¿½ sempre uma linha mas movimentos rápidos. que obtém a experiência da Disney sem ter de ir para os parques.
Disney Springs - Orlando;12653;45;8 de agosto de 2012;4;Boa área de compras;Foreman212;Área de Nice para casais e pessoas que procuram fazer algumas compras. Não é uma excelente localização para as crianças apenas porque parece muito poucas coisas para manter as crianças ocupadas. Muitos bons lugares para comer e tome uma bebida. Nós realmente apreciamos Fultons à direita na água.
Disney Springs - Orlando;12653;45;6 de agosto de 2012;5;uma boa diversão;Rachel P;Tivemos uma excelente tempo, de dia e de noite. Os restaurantes são caro. Tem uma atmosfera encantadora. As muitas lojas diferentes para olhar de uma compra alguns pedaços.
Disney Springs - Orlando;12653;45;6 de agosto de 2012;5;Diversão, diversão!;Nat28Eli;É um lugar divertido para terminar o dia. Normalmente a Disney store e tirar fotos com os chapéus de mais divertido :) A loja de Lego é ótimo também, meu filho gera sempre o seu bonito carro e corridas com outras crianças. Há música ao vivo todo o Circo of Sole, o saxofonist é incrível!!
Disney Springs - Orlando;12653;45;5 de agosto de 2012;4;Muitas lojas, coisas para ver!!;ElmoG15;Visitamos aqui duas vezes na nossa viagem de uma semana para a Disney. Tivemos muita diversão lojas e especialmente veres todos os monitores incríveis de lego. Há muito para ver e fazer, aqui e um lote de compras. Definitivamente valem a pena visitar na sua viagem à Disney!
Disney Springs - Orlando;12653;45;5 de agosto de 2012;5;WOW!!!!!;Will C;A primeira coisa que me surpreendeu-me acerca de downtown Disney, Legoland. Eu nunca vi algo como incrível como os pedaços construídos têm.. . Também a música e festival atmosfera de tipo fez o tempo despendido muito agradável.. . Nós amamos tudo sobre Downtown Disney e Mal posso esperar para voltar.
Disney Springs - Orlando;12653;45;4 de agosto de 2012;3;Divertido, mas uma vez é suficiente.;Ranhar2;Foi uma noite divertida e muito divertido. As crianças adoraram! Vou dizer que foi muito lotados, desejo das áreas pedonais eram um pouco maior. Muitas lojas, shows, atrações, restaurantes e bares. O que foi ótimo à noite, sempre quis ir ... agora eu fiz, feito. LOL. Como eu disse, as crianças adoraram e que era o objectivo. Tivemos um jantar fantástico no restaurante de frutos do mar Fulons Crab House, foi bastante caro, mas este é Disney depois de tudo!
Disney Springs - Orlando;12653;45;4 de agosto de 2012;3;Apenas uma outra área temática de compras;Siampayne;Bem, se tiver um "deve ter' lista que inclui ainda mais itens da Disney do que você tem no parque, ou itens da Irlanda ou algo, este lugar é ótimo. No final da nossa visita, foi apenas demasiado lojas e muito pouca coisa.
Disney Springs - Orlando;12653;45;4 de agosto de 2012;5;Diversão e gratuito;Luvs2Travel75;Ok, por isso, não tudo é gratuito - se você quiser para fazer compras, comer, ou ir para Cirque de Soleil, você vai pagar. MAS, há muito para fazer e para ver aqui sem gastar dinheiro nenhum. Todas as noites há vários artistas musicais, os quais são bastante único e interessante. Nós sempre vir aqui na nossa primeira noite e última manhã. obter ajuda-nos para o espírito da Disney e pronto para os parques.. . Temos comido recentemente em Raglan Road e Paradiso 37 - tanto de quem tinha também entretenimento ao vivo por isso, se você está em busca de sair do calor, agarrar uma bebida no bar e desfrute!. . Outro usuário recentemente mencionado baratas. Também tenho visto um Roach durante cada uma das minhas duas últimas visitas (de Dezembro a 24 de Abril) - mas apenas uma vez .... comer e ambas as vezes que foi para uma das pontes que levam à - 'Pleasure Island antiga apenas ver para onde vai.
Disney Springs - Orlando;12653;45;3 de agosto de 2012;5;Local agradável para as crianças!;Jen J;Apenas um pouco mais caras mas é um belo lugar para ir com a sua família e crianças. Tudo é mágico! Boa localizaçao, restaurantes e lojas.
Disney Springs - Orlando;12653;45;2 de agosto de 2012;5;Tão divertido!;Mrs_DDHouston;As lojas estão ótimo ... as actividades são bons para as crianças! Nós realmente apreciamos a loja da Lego e o táxi aquático.
Disney Springs - Orlando;12653;45;2 de agosto de 2012;5;Área de Nice para obter um maior do que uma experiência de vida.;mariell98;Lugar divertido para passar a noite. Tudo é grande, big big. Ele tem enormes restaurantes temáticos como T-REX, Rainforest Cafe, Planet Hollywood,House of Blues, e mesas digitalizadoras Wolfgang. Também há cinemas, música ao vivo, Disney Quest, Cirque de Solei, e uma enorme área de compras da Disney. A loja de lego tem ótimas esculturas feitas de legos incluindo um monstro do mar. Pleasure Island é um bom lugar para se sentar e relaxar e tomar uma bebida ou dois em um ambiente divertido.
Disney Springs - Orlando;12653;45;1 de agosto de 2012;5;Amor, o Amor, o Amor;crusher21;BTW adoro Downtown Disney, haha! Muitas lojas e restaurantes diferentes. Também adoro para observar as pessoas e o que um lugar melhor do Downtown Disney. Há também entretenimento na fase fora do mundo da Disney.
Disney Springs - Orlando;12653;45;31 de julho de 2012;5;T-Rex Cafe excelente jantar experiência;Lisa C;Tive a oportunidade de visitar o T-Rex Café situado no centro da Disney. Eu comemorados os aniversários de dois dos meus filhos. Foi uma experiência incrível para todos nós. O serviço, a comida e o restaurante foram excelentes. Este é um lugar, as famílias devem incluir visita, quando estão na área de Orlando.
Disney Springs - Orlando;12653;45;30 de julho de 2012;4;Foi bom ... até os baratas saiu;SunshineSallySue;O Downtown Disney foi muito divertido. Muitos de olhar para (lojas de presentes relacionadas e não está relacionado a Disney) e comer (House of Blues, Earl of Sandwich, etc. ). Eu estava mais Aguardamos com expectativa o chocolate de Ghardelli - um último snack noite depois de ver Cirque du Soliel. Que tipo de lost meu apetite quando o muro que estavam sentados na estava coberta de (o que parecia ser) baratas. Toda a gente parecia saltar e movimentar-se rapidamente longe! Felizmente eu não sou um comedor sensível e foi capaz de exercer. Todos em todos, é caro, mas divertido para caminhar.
Disney Springs - Orlando;12653;45;30 de julho de 2012;5;Great FUN;hkycpl;Esta foi uma noite de diversão, todas as lojas e restaurantes. Belo cenário na água. Excelente música e entretenimento ao ar livre. Tanto para fazer!
Disney Springs - Orlando;12653;45;30 de julho de 2012;4;Disney Mall;raw729;O centro da Disney é uma espécie de meca de compras de todas as coisas Disney. Nós apreciamos o passeio e actividade vagaroso em redor. Este é um lugar agradável para ver se tem algum tempo nas suas mãos e precisa de algo para fazer. Algumas das lojas oferecem itens que você vai encontrar em nenhum outro lugar. Vale a pena ver um olhar.
Disney Springs - Orlando;12653;45;29 de julho de 2012;5;Dia de diversão.;psalm1375;Nós amamos downtown Disney. Como de costume Disney levou-o à direita. Tivemos diversão shopping as lojas e tendo o ferry boat voltar para o nosso carro. A Disney Store tinha elenco membros colocar o pó além sobre as raparigas. Os filmes foram razoável e ver-los a fazer maçãs de doces no "doces Cauldron" foi agradável bem.
Disney Springs - Orlando;12653;45;29 de julho de 2012;4;Uma ótima maneira de passar uma noite - e é gratuito para introduzir!;SnappySnapsSJ;Se os casais ou famílias ligeiramente mais velhos estão à procura de fugir da agitação e os parques loucas para as crianças durante o dia, o centro da Disney é um ótimo lugar para relaxar e descontrair à noite onde o ambiente tende a ser um pouco mais tranqüila do que Magic Kingdom at 9am! O lado positivo é obviamente a Downtown Disney é gratuita para introduzir, por isso, mesmo se você decidir não para jantar ou comprar qualquer coisa de qualquer uma das lojas de recordações, você ainda que beneficiam de uma oportunidade para desfrutar de um agradável passeio e absorva a boa atmosfera - é certamente melhor do sobre 7/8h diante.. . Com uma grande coleção de restaurantes, bares e locais de entretenimento (nomeadamente o Cirque du Soleil, cinema e vários música ao vivo fases pequeno), centro da Disney é um ótimo lugar para sair da sala de hotel e passar um cedo/tarde à noite, especialmente tendo visitado um parque durante o dia.. . Visitamos alguns dos restaurantes durante a nossa estadia em Orlando, a mais óbvia permanente para nós foi Paradiso 37, um restaurante temático de gambï . Foi com preços razoáveis em ambas as ocasiões, a qualidade da comida era excelente e o cardápio tinha algo para todos; recomendo vivamente as tacos de frutos do mar! Houve uma área exterior agradável de varanda, excelente para relaxar e ver o mundo a passar nas proximidades.. . Downtown Disney também tem um Planet Hollywood, embora eu seria muito aconselhável a visitar-lo - nós comemos aqui em uma ocasião, e a encontramos sobre-empolgado demais com serviço lento, preços elevados e comida muito na média. Em retrospecto, queremos que tinha escolhido outro dos melhores lugares com aspecto em oferta. Eu estava muito chocado ao encontrar pessoas filas em excesso de uma hora para simplesmente comer no Planet Hollywood quando há muito melhor lugares ao virar da esquina. Não acredito que a propaganda!. . A maioria dos outros restaurantes parecem ligeiramente superior no preço quando comparado ao seu TGI Fridays / Red Lobster etc, mas há uma grande seleção, e suponho que esperava pagar mais para o privilégio de ser em uma propriedade da Disney. Fizemos fancy vai voltar para tentar que eles parecia bom.. . Houve vários artistas de rua e animados artistas puxando em multidões que foram um toque agradável, todos claro que não custa nada. As lojas de recordações foram variado e tinha praticamente tudo o que você encontraria em frente das outras propriedades da Disney, mas foram significativamente mais calmo, por isso, esta é uma boa oportunidade para fazer um pouco de compras. Finalmente, recomendo visitar Ghiaradelli se estiver no seu sorvete, com alguns bastante surpreendente Concoctions disponíveis e feitas na sua frente na cozinha - sem dúvida um dos destaques do Downtown Disney visita.
Disney Springs - Orlando;12653;45;28 de julho de 2012;2;Caro ... não o que Walt Disney destina-se;Jaymh_12;T-Rex restaurante é uma atracção maravilhosa para quaisquer os amantes de dinossauros! No entanto, o resto da Lego e atrações da Disney são extremamente caro ... muito mais usados de preço é ultimate. Isso é realmente o sonho de Walt Disney? Pior parte do parque ... Ghirardelli's! O local foi extremamente desorganizado e a equipe foi rude!! Ghirardelli's estragou a toda a experiência ... estou feliz que foi a nossa última parada para o dia!!!
Disney Springs - Orlando;12653;45;28 de julho de 2012;5;E é gratuito para Ir Walkabout;Alan D;Quando você está apenas sobre no final do seu orçamento e as crianças querem mais "Parques', levá-los ao longo de Downtown Disney. O "para baixo lado" do centro da Disney, você ainda terá de comprar a sua comida e bebida : -) a caminhada experiência é brilhante e eles nem sequer sabe que já abrangidos muito quilometragem. Planet Hollywood, O Rain Forest Cafe e do campo T-Rex é obrigatória. O meu lugar favorito eating House Of Blues.
Disney Springs - Orlando;12653;45;27 de julho de 2012;5;Excelente local para diversão depois de park;rcortese;A verdade é esta - se o seu jovem e quer uma vida noturna, Disney falls short em que departamento (desde Paradise Island foi morto ... ) Mas Downtown Disney tem um bando de lojas, bares e restaurantes para satisfazer praticamente todos. Eu nunca realmente ver as famílias com crianças jovens nas horas tardias (10h+ ), mas as ruas são ainda bastante cheio de adultos que procuram tirar o máximo partido das suas férias. Tenha em mente as bebidas são caras (preços típicos da Disney) assim que espere pagar um pouco. Se você está procurando por uma vida noturna sem álcool, sugiro que o cinema. Pode fazer uma bifurcação e ecrã opção e obter jantar servido enquanto vê o filme. Muito legal!
Disney Springs - Orlando;12653;45;27 de julho de 2012;4;Para obter suvenires !!;ClaudiaHollanders;O que um shopping agradável cidade !! Tudo Disney para que você possa obter os seus suvenires para levar para casa! Nï¿½ uma loja de Natal lá isso beautifull !! E as suas apenas a 10 minutos de carro do hotel !!
Disney Springs - Orlando;12653;45;25 de julho de 2012;4;Alguns sites soberbas;mclarenf1;Um dos meus Fav locais, é o lego store aqui - apenas fora, é o lego Loch Ness monster, buzz luz ano e outros inc. o 7 dwarfs. Loucura pronunciarei como eles fizeram estas mas incrível. Vale muito a ver se você está na área! Também há ônibus que vão do transporte gratuito aqui, embora, confundindo como o que necessita para desembarcar e obter outro ônibus, em uma das estações, por vezes à espera até 30 minutos para o próximo ônibus ...
Disney Springs - Orlando;12653;45;25 de julho de 2012;5;Nice Disney experiência fora dos Parques;Jessie S;Isto foi parte do nosso dia comporta dos parques. Visitamos um outlet mall para algumas algumas lojas, e, em seguida, seguíamos para downtown Disney para jantar e algumas horas de magia da Disney sobre a livre.. . Nós comemos no Earl's Court de Sandwich que era muito bom, e a menos de um hambúrguer nos parques. Existem muitas lojas de disney, restaurantes e entretenimento em curso em torno da propriedade durante a noite.. . Foi uma pausa agradável para os parques mas as crianças ainda alguns da experiência da Disney. Nós recomendamos uma visita, mesmo se o seu justo para caminhar e têm um sorvete cone.
Disney Springs - Orlando;12653;45;25 de julho de 2012;5;Toneladas de diversão.;Jolynne G;A viagem de ferry dos resorts do Centro foi tão divertido, e o Centro de tem todas as melhores lojas! Há ainda um grande multidão dança de linha!
Disney Springs - Orlando;12653;45;23 de julho de 2012;5;T-Rex;Lynn S;Uma das primeiras coisas que fazer depois de verificar em nosso quarto e segredo o nosso quarto de hotel é a cabeça para Downtown Disney. Nós geralmente chegar no nosso resort no período da tarde. Assim, em vez de ir para um parque, siga para a T-Rex para o jantar. O meu filho são os amantes de dinossauros. Todos nós adoramos a comida, mesmo se não custam um pouco mais. Eu sempre se certificar de que vamos ter de incluir este quando estou orçamentação da nossa viagem. Depois de tirar algumas fotografias com os dinossauros vamos a algumas das lojas e caminhar. Após deixar a nossa comida resolver que tivemos ao nosso quarto para um dormir mais cedo. Nós drive cerca de 20 horas para chegar lá. Queremos ser revigorado e pronto para ir no dia seguinte, para que possamos passar o dia todo nos parques criar memórias!
Disney Springs - Orlando;12653;45;23 de julho de 2012;4;Grande passeio à noite;Kulsofthecape;O centro da Disney é uma área com lojas e restaurantes principalmente. Em determinados momentos pode sorte suficiente para pegar um mapa na fase demasiado. É animada e divertido em todos os tempos, e sobretudo amamos todos os monitores Lego em torno DT Disney!
Disney Springs - Orlando;12653;45;22 de julho de 2012;5;/Comida de compras fantásticas;Gav2003;Nós dois gostamos esta área dispõe de um montante fantástica de entretenimento e comida opções, o conde de sandwich foi uma refeição fantástica para comer. O cinema foi fantástico, o shopping facilmente vitórias, que tem tudo o que pode querer Disney relacionados ou comprar. É sempre viva com artistas de rua e muitos turistas.
Disney Springs - Orlando;12653;45;22 de julho de 2012;5;Passar tempo a caminhar;brianj618;É um evento de um dia e um monte de caminhada. É maravilhoso! As lojas e a comida é boa. Disney Quest é muito caro US$ 46,00 por pessoa por dia. Nós passamos, mas se não estivéssemos fazendo Magic Kingdom, talvez.
Disney Springs - Orlando;12653;45;21 de julho de 2012;4;Rubrica Centro;PinkFloydActuary;No final da viagem,, pegamos o barco de Port Orleans até o centro. Enquanto o objetivo principal foi para jantar em Raglan Road, queríamos também obter o nosso shopping feito.. . O Centro não está repleto de atracções, sim é uma área centrada em lojas e restaurantes. Há uma série de opções de restaurantes aqui (verifique se os meus comentários para Raglan Road.) existem também vários restaurantes de cadeia (Earl's Court de Sandwich, House of Blues, Planet Hollywood, etc.). . Você também encontrará um AMC Theatre, Cirque du Soleil show, e Disney Quest.. . Há também muitas lojas aqui. A LEGO store, toy store, sporting bom store, Natal store, doces lojas, etc. A peça central do Centro é o mundo da Disney loja de presentes. Este lugar é enorme, e tem tudo o que você pode imaginar sob o sol com o tema da Disney. Para a maior parte, quero evitar despesas lojas de souvenirs tempo nos parques, e apenas a concentrar-se em fazê-lo, aqui - sem confusões, no :so ). . Também deve-se salientar que, se não tiver qualquer admissão ou as taxas de estacionamento para visitar Downtown Disney, portanto, se você estiver apenas na cidade e a necessidade da Disney com temática coisas, parar em nas proximidades.
Disney Springs - Orlando;12653;45;21 de julho de 2012;5;Diversão para todos;Anthony V;Não há nada a objectar sobre downtown Disney. Eu e a minha família fazer um ponto a ir para lá em todas as férias. Há muitas atrações de aluguel de barcos de lojas de lugares para comer, cinema.
Disney Springs - Orlando;12653;45;19 de julho de 2012;4;Bom lugar para fazer compras;Terri N;Nós fomos aqui quando queríamos algum tempo longe trom dos parques. Foi bom para apenas passear e olhar as coisas. Existem muitas lojas exclusivas e restaurantes. O LEGO store é divertido e os "coisas" que foram feitas de blocos LEGO são surpreendentes. Houve um dragão de incêndios e Woody e Buzz. (apenas para citar alguns.) não ficamos desapontados.
Disney Springs - Orlando;12653;45;19 de julho de 2012;4;Lugar agradável e é gratuito!;Longtalltexasgal;Este é um ótimo lugar para levar as crianças quando necessita de uma pausa de todos os parques. Há um grande número de lojas e restaurantes para escolher. As crianças realmente desfrutar da loja de Lego com todos os grandes personagens feita a partir de Lego. Há também uma área interactiva para as crianças envolver-se e apenas para se divertir.
Disney Springs - Orlando;12653;45;17 de julho de 2012;5;Diversão, relaxante, noite de compras e jantar;countymd;Estávamos a downtown Disney para 1 noite, mas estava cheio de diversão. Existem muitas lojas e restaurantes nessa área. Há concertos abertos e as pessoas estão dança livremente. Houve também uma viagem percutï mas não conseguimos obter em b/c era demasiado windy naquela noite. Fomos para Bango e a música era muito quadril e dançamos com ela. A comida era boa, também. Existem muitos bares e locais para compras. o lugar foi mesmo no festival. Foi uma boa parada para a sua estadia.
Disney Springs - Orlando;12653;45;17 de julho de 2012;3;Bom lugar para passar algum tempo de inatividade;Americantravel17;Era bom que não têm de pagar para uma tarde em um parque. As crianças adoraram a loja de Lego onde você pode construir carros de corrida, eles também realmente gostei o T-Rex restaurante, caro, mas os dinossauros interactivos e divertidos animados. Tem também um local escavando na parte de trás do store.
Disney Springs - Orlando;12653;45;16 de julho de 2012;5;Rodas;Red0ni0n;Não é fácil de encontrar e fiquei surpreso que extra de $100 adicionado ao cartão de crédito, mas foi debitado para sameamount. Custo real foi de US$ 12
Disney Springs - Orlando;12653;45;16 de julho de 2012;5;O melhor valor parte da Disney!;Philip G;Uma viagem de Florida não está completa sem uma viagem a Documentação para a DTD !. . Pena que eles foram retirados do McDonalds a partir de lá, mas todas as lojas e outras atrações são ainda vale a viagem ... apenas a necessidade de assegurar que a mulher estadias longe do Natal loja ... que está aberto todos os dias do ano ... não apenas Natal!
Disney Springs - Orlando;12653;45;16 de julho de 2012;5;AMO ESTE LUGAR!;familytravels2013;Nós adoramos shopping aqui. Muito divertido. Há muito o que fazer e desfrutar. Ótimo lugar para passar a noite lojas e restaurantes. Há concertos aqui que são realmente divertido de ver e as crianças adoram.
Disney Springs - Orlando;12653;45;15 de julho de 2012;5;Adoramos aqui!;dputland;Legos, Rainforest Cafe, Ghirardelli é na minha! E o maior Disney Store nunca! A loja Disney é onde os mais pequenos princesas ir para obter o seu penteado e maquiagem.. Excelente selecção de comida e lojas. Além disso, não perca Cirque du Soleil La Nouba! Vai fascinar!
Disney Springs - Orlando;12653;45;15 de julho de 2012;4;Plae muito popular;CaptTroy;Muitas atividades para todas as idades e boas opções de lugares para comer. Usar o seu :de calçado de pé )
Disney Springs - Orlando;12653;45;15 de julho de 2012;5;Um favorito para todas as idades!;Ymf29;Nós adoramos este lugar e fomos duas vezes este fim de semana, embora nós estávamos em um hotel Nick. Os pontos turísticos são maravilhosos! Nós adoramos a apenas uma curta volta. A todos a minha tia antiga 70 anos para minha filha de 4 anos poderia ir todos os dias e desfrutar. É um deve fazer em qualquer férias na Disney apenas estar pronto que as lojas estão caro. Mas olha é uma férias e este é o lugar perfeito para obter uma lembrança independentemente do que preferir.
Disney Springs - Orlando;12653;45;15 de julho de 2012;4;Entretenimento;Bree E;Você pode olhar em volta e fazer o que gostaria e há ainda um lugar para dançar e um lugar para jogar e na loja de lego, um lugar para construir. No West Side, você vai encontrar Cirque de Soliel (nunca experimentou) e Disney Quest (5 pisos de diversão virtual puro e aventuras). A comida é muito caro, mas muito bom, e no Ghirardehli, o gelado é magnífico (ainda $$$$ ).
Disney Springs - Orlando;12653;45;14 de julho de 2012;5;das férias único de mãe;mgvacay;Os Excelentes restaurantes embora fazer reservas com antecedência!
Disney Springs - Orlando;12653;45;14 de julho de 2012;4;Muita diversão;DrPipping;Não perca a todo o ano loja natal.. . Eu me sentia como foi de 6 anos de idade novamente. Foi realmente ótimo.. . Amei os modelos construídos e realmente um grande escolha de dons da Disney para todas as pessoas que à esquerda para voltar em casa.. . Para mim, uma visita obrigatória.
Disney Springs - Orlando;12653;45;13 de julho de 2012;4;Lojas da Disney;flyingangela;Se pretender que o melhor lugar para encontrar todas as coisas Disney, então, Centro é o lugar para ir. Nï¿½ todo o tipo de lojas: a arte da Disney,Disney Quest Emporium, Disneys dias de Natal etc. a Lego Imagination Center,Planet Hollywood, e Orlando Harley Davison. etc. Para alimentos, Wolgang Puck estava a escolha novamente (tendo comido aqui antes), onde houve um monte de escolha e bom valor para o que queríamos. A entrada é gratuita (sem Disney passes necessário). A melhor maneira de chegar lá, é a via do Lynx 50 ou 111, que irá levá-lo directamente para lá (e na Bilheteira & Centro de Transportes cabeceira). O Centro tem uma atmosfera descontraída, depois dos parques.
Disney Springs - Orlando;12653;45;12 de julho de 2012;4;É o que é ...;SuzanneG56;Tal como com qualquer férias com a família, é sempre ido para encontrar armadilhas para turistas ... mesmo com Disney ... e eu não espere nada mais nada ... ou menos. Depois de jantar no Café Wolfgang Puck, e vendo o "admirável" Cirque du Soleil, meu filho atentos ao baseball 8 anos descoberto o Rawlings-Luvas e Bat center, localizado na Equipe Disney store no mapa da ESLOVÉNIA Ele passou a sua dinheiro de férias em um personalizados Rawlings maple bat com o seu nome esculpida em. Ele foi capaz de ver "seu" bat sendo feitos à mão por Larry o Master Bat Máquina. Armadilha para turistas? ... Talvez .... o olhar para os meus filhos face quando recebeu o seu bat- feitos à mão, personalizada e assinado por Larry .... inestimável!
